price,accommodates,bedrooms,beds,bathrooms,guests_included,reviews_per_month,number_of_reviews,host_listings_count,longitude,latitude
275.0,6,3.0,3.0,3.0,6,1.91,7,1.0,-9179016.095829587,5301702.607256905
80.0,2,1.0,1.0,1.0,1,3.75,9,1.0,-9178582.965298306,5301940.788566713
75.0,2,1.0,1.0,1.0,0,2.0,2,1.0,-9180224.502420632,5301737.672317686
95.0,2,0.0,1.0,1.0,1,3.26,10,1.0,-9179504.388644258,5301818.703129632
310.0,6,3.0,5.0,3.5,6,1.15,3,4.0,-9178537.034139013,5301734.735355092
38.0,1,1.0,1.0,1.0,1,0.98,4,2.0,-9179116.760070696,5301620.23983612
189.0,4,2.0,2.0,1.0,1,2.89,13,1.0,-9179958.312727362,5301609.48182359
205.0,2,1.0,1.0,1.0,1,0.13,1,1.0,-9179558.52218487,5301024.800407866
199.0,2,1.0,1.0,1.0,1,0.32,1,1.0,-9179496.407743324,5302246.043256681
67.0,2,1.0,1.0,1.0,1,0.86,2,1.0,-9179277.497510102,5300950.386651938
72.0,2,1.0,1.0,1.0,1,2.84,30,1.0,-9179822.376761623,5302319.279761644
175.0,2,0.0,1.0,1.0,1,0.77,8,1.0,-9179205.440350767,5300920.612003785
97.0,3,1.0,1.0,1.0,1,3.94,13,1.0,-9179524.662909469,5301710.675883263
200.0,2,2.0,2.0,1.0,1,1.67,27,1.0,-9179502.03975022,5301762.010067413
190.0,4,2.0,2.0,2.0,1,0.82,5,1.0,-9179673.512155648,5301821.926210855
100.0,1,1.0,1.0,1.0,1,0.45,1,1.0,-9179871.60570673,5301815.542640655
99.0,2,1.0,1.0,1.0,1,0.64,6,1.0,-9179275.201470079,5301084.422903156
99.0,2,1.0,1.0,1.0,2,2.83,90,1.0,-9179205.535077939,5301929.240853272
119.0,2,1.0,1.0,1.0,1,0.45,1,4.0,-9178518.234378846,5301879.47936627
225.0,2,1.0,1.0,1.0,2,2.22,120,3.0,-9179595.353114609,5301912.616173852
100.0,2,1.0,1.0,1.0,1,3.87,21,1.0,-9179433.50390256,5301139.572753553
195.0,4,1.0,3.0,1.0,4,3.88,164,3.0,-9179578.052958863,5301771.371208388
85.0,2,0.0,1.0,1.0,1,6.6,22,1.0,-9179855.278655553,5301510.55107836
190.0,2,1.0,1.0,1.5,1,0.15,1,1.0,-9179226.141505115,5301029.516146857
119.0,2,0.0,1.0,1.0,1,1.95,10,1.0,-9179689.539960906,5301686.12318641
145.0,2,1.0,1.0,1.0,1,0.7,5,1.0,-9179851.164815355,5301634.706228936
220.0,2,1.0,1.0,1.0,2,1.9,10,1.0,-9178981.66446818,5301892.68701666
99.0,3,1.0,1.0,1.0,2,1.3,8,1.0,-9179578.027511276,5301791.471891663
125.0,4,1.0,2.0,1.0,2,1.21,13,1.0,-9179341.748164795,5301451.271122893
75.0,2,1.0,1.0,1.0,1,2.82,16,1.0,-9179710.608522823,5301749.654533594
145.0,2,1.0,1.0,1.0,1,0.96,9,3.0,-9179443.93661123,5301906.750471386
90.0,3,0.0,2.0,1.0,1,2.13,37,1.0,-9179183.748124253,5301177.721293817
76.0,2,1.0,1.0,1.0,2,5.96,28,1.0,-9178807.85036355,5301816.17387143
150.0,2,1.0,1.0,1.0,1,0.46,1,1.0,-9179417.179201711,5301261.098417309
93.0,2,1.0,1.0,1.0,2,0.75,15,2.0,-9179543.470181642,5301104.807838901
89.0,2,0.0,1.0,1.0,0,5.25,14,1.0,-9179518.284348909,5301018.36009036
160.0,2,1.0,1.0,1.0,2,0.35,5,1.0,-9179248.081059005,5301505.4086548975
65.0,1,1.0,1.0,1.0,1,0.33,20,4.0,-9174098.16088405,5309164.1824096525
100.0,4,1.0,2.0,1.0,4,5.36,10,1.0,-9175435.351997336,5309257.441038334
98.0,5,2.0,3.0,1.5,2,2.33,24,1.0,-9175539.86827818,5309582.953549303
250.0,6,3.0,4.0,1.0,6,0.49,13,3.0,-9174318.85962734,5308140.959508788
65.0,1,1.0,1.0,1.0,1,0.23,14,4.0,-9174166.633457942,5309319.203867418
75.0,4,1.0,2.0,1.0,1,5.75,23,1.0,-9174956.146489099,5308905.007125668
100.0,2,0.0,1.0,1.0,2,0.42,3,2.0,-9173890.051060991,5309457.406060617
60.0,1,1.0,1.0,1.0,1,0.57,37,4.0,-9174214.242659274,5309125.158777323
48.0,2,1.0,1.0,1.0,1,2.16,93,3.0,-9174405.614549104,5308320.078497454
48.0,2,1.0,1.0,1.0,1,1.11,18,3.0,-9174444.87708413,5308373.6205795035
60.0,1,1.0,1.0,1.0,1,0.4,26,4.0,-9174108.857121816,5309151.495849844
125.0,5,2.0,2.0,2.0,1,0.87,4,3.0,-9175547.579973372,5309167.809229504
200.0,6,3.0,3.0,1.0,5,0.28,1,1.0,-9175206.904174844,5308261.930621272
85.0,2,1.0,1.0,1.0,1,2.04,11,1.0,-9182121.187112987,5309978.895063613
75.0,2,1.0,1.0,1.5,2,0.39,1,1.0,-9181703.83502035,5309778.670459253
75.0,2,0.0,1.0,1.0,1,5.76,29,2.0,-9182446.506787127,5309762.648583177
80.0,2,0.0,1.0,1.0,1,2.0,2,1.0,-9182299.649533454,5309309.641929055
180.0,5,2.0,2.0,1.0,5,1.35,4,1.0,-9182153.566030554,5309778.866587054
240.0,6,3.0,3.0,1.5,4,1.31,8,1.0,-9181334.444018312,5310445.070555785
275.0,4,2.0,2.0,1.0,1,0.4,2,1.0,-9181548.212654615,5309753.214856377
108.0,4,2.0,3.0,1.0,4,2.0,2,2.0,-9180843.489973431,5310924.866324109
150.0,2,1.0,1.0,0.5,1,2.47,46,1.0,-9181462.185604554,5309083.010379869
75.0,3,1.0,2.0,1.0,2,2.95,22,1.0,-9182219.640366184,5309521.608036715
99.0,8,3.0,3.0,1.0,1,0.22,4,1.0,-9180871.973393874,5310330.182992175
110.0,5,3.0,3.0,1.0,1,0.53,3,1.0,-9174277.786187872,5312329.181307129
92.0,2,1.0,1.0,1.0,1,0.92,5,1.0,-9174314.171283029,5312596.415268323
70.0,2,1.0,2.0,1.0,0,0.36,1,1.0,-9174743.871132527,5311939.081638872
80.0,1,1.0,1.0,1.0,2,0.21,1,1.0,-9173914.534457445,5312544.208966334
250.0,6,3.0,3.0,2.5,1,0.08,1,1.0,-9174377.941589683,5311860.729463376
89.0,2,1.0,1.0,1.0,2,1.87,80,1.0,-9174533.604416186,5311963.5206178045
90.0,2,1.0,1.0,1.0,1,0.4,2,2.0,-9179112.748511866,5310592.89986652
50.0,2,1.0,1.0,1.0,1,2.0,2,1.0,-9179065.132827742,5313376.269963018
170.0,4,1.0,2.0,1.5,4,0.21,1,3.0,-9179300.49137411,5311599.0478805695
45.0,1,1.0,1.0,1.0,0,2.69,18,2.0,-9179329.946052134,5311142.05294251
39.0,2,1.0,1.0,1.0,1,0.89,27,2.0,-9178646.732297277,5310973.573011054
78.0,4,1.0,1.0,1.0,1,0.62,2,2.0,-9178685.582999833,5310527.518784116
60.0,5,1.0,1.0,1.0,2,3.44,21,1.0,-9178949.85895021,5312575.196917816
65.0,2,1.0,1.0,1.0,2,4.02,37,2.0,-9179317.428979063,5311254.196976425
90.0,4,2.0,2.0,1.5,1,0.64,1,2.0,-9179162.1301912,5310676.296346265
64.0,4,1.0,1.0,1.5,2,0.75,13,1.0,-9179179.415748201,5312722.752992712
190.0,8,3.0,4.0,3.0,4,0.34,6,2.0,-9179350.3025631,5311637.458526026
39.0,2,1.0,1.0,1.0,1,3.43,4,1.0,-9179270.209263097,5313677.402381436
77.0,2,1.0,1.0,1.0,1,0.49,13,2.0,-9182664.538885945,5308427.504639599
75.0,2,1.0,2.0,1.0,1,3.16,12,3.0,-9182708.162265377,5306538.24889845
75.0,2,1.0,1.0,1.0,1,4.96,19,3.0,-9182698.13055543,5306388.760251141
55.0,2,1.0,1.0,1.5,2,5.13,277,1.0,-9182810.276514646,5306615.647728192
70.0,2,1.0,1.0,1.0,1,1.89,102,1.0,-9182619.43239895,5306885.469975379
85.0,2,1.0,1.0,1.0,1,2.63,18,3.0,-9182756.623772306,5306416.597200976
85.0,2,0.0,2.0,1.0,1,4.66,9,1.0,-9182385.942007199,5307663.808383394
350.0,6,3.0,3.0,2.5,5,1.87,14,1.0,-9182809.895226946,5307814.305028667
92.0,3,1.0,2.0,1.0,1,1.09,28,2.0,-9182724.32391349,5308512.096871956
200.0,5,2.0,2.0,2.5,0,2.87,27,1.0,-9182744.22086334,5306532.364048709
50.0,2,1.0,1.0,1.0,1,1.14,30,1.0,-9182651.944307722,5308947.731496875
150.0,5,3.0,3.0,2.0,1,0.4,2,1.0,-9182397.730199078,5308797.60764239
475.0,6,3.0,4.0,2.0,6,0.65,19,4.0,-9182812.689951157,5307401.829167736
375.0,5,3.0,3.0,3.0,5,0.49,21,1.0,-9182910.565317428,5306512.501930583
350.0,4,3.0,2.0,2.5,1,0.53,3,1.0,-9182929.971083838,5306617.4565232005
75.0,2,1.0,1.0,1.0,1,0.23,7,1.0,-9178325.37122277,5310641.483457889
119.0,4,2.0,2.0,1.0,4,0.75,23,1.0,-9178296.73617362,5313598.283633329
97.0,6,2.0,2.0,1.5,4,0.53,1,2.0,-9177976.865112547,5310898.303517317
125.0,4,2.0,2.0,1.5,4,2.93,16,1.0,-9178071.509743867,5310884.02222121
200.0,8,3.0,5.0,2.0,1,0.64,3,3.0,-9177959.678277785,5310807.673952348
108.0,6,2.0,3.0,1.0,4,0.84,12,1.0,-9177057.9579933,5312936.440474743
125.0,4,1.0,1.0,1.0,2,1.55,71,1.0,-9177271.773088964,5313016.362492459
70.0,2,1.0,1.0,1.0,1,0.57,3,1.0,-9177952.01342265,5311994.154224312
70.0,4,1.0,1.0,1.0,2,1.28,12,1.0,-9177291.913020747,5312095.204150974
98.0,6,2.0,4.0,1.0,1,2.06,7,3.0,-9177978.789332334,5310967.546793662
100.0,2,1.0,1.0,1.0,1,2.88,159,1.0,-9177671.250351151,5311621.019547681
80.0,4,1.0,2.0,1.0,1,0.59,2,3.0,-9178006.182798276,5310731.945055351
139.0,6,2.0,2.0,1.0,4,0.61,3,3.0,-9176442.214672463,5311409.856453541
150.0,8,2.0,1.0,1.0,1,0.22,1,3.0,-9176450.84177197,5311200.5445417045
55.0,2,1.0,2.0,2.0,2,0.25,1,1.0,-9176343.15127,5313228.6841265615
125.0,6,2.0,2.0,1.5,0,0.84,5,1.0,-9177180.158111122,5311349.939982044
150.0,2,1.0,1.0,1.0,2,0.78,4,1.0,-9178238.267709514,5309187.972808441
95.0,4,1.0,1.0,1.0,1,1.09,28,1.0,-9178540.928416498,5309641.481293025
88.0,2,1.0,1.0,1.0,1,0.34,1,1.0,-9178015.413064493,5310526.881617026
100.0,4,3.0,4.0,1.0,1,0.65,3,1.0,-9178142.279706458,5310443.7462815745
50.0,3,1.0,1.0,2.5,1,3.45,10,1.0,-9178417.881648952,5309013.6986284675
96.0,2,1.0,1.0,1.0,1,2.11,60,2.0,-9178042.383864377,5309111.964996505
85.0,4,2.0,2.0,1.0,4,1.43,30,1.0,-9178230.851494536,5309251.1269597905
189.0,6,3.0,3.0,1.0,4,1.28,25,1.0,-9178366.406451115,5309769.810790465
55.0,2,1.0,1.0,1.0,1,2.84,14,4.0,-9177591.058430176,5309355.841911402
50.0,2,1.0,1.0,1.5,1,1.84,6,2.0,-9178541.846587883,5310025.827538378
65.0,2,1.0,1.0,1.0,1,0.75,2,4.0,-9177659.977516355,5309536.7757442305
79.0,4,0.0,2.0,1.0,1,1.0,1,1.0,-9177656.566081045,5309368.255528421
55.0,2,1.0,1.0,1.0,1,2.76,15,4.0,-9177667.720478117,5309605.955894122
65.0,2,1.0,1.0,1.0,1,3.15,17,4.0,-9177523.812968472,5309560.1405082345
95.0,2,1.0,1.0,1.0,0,6.02,54,3.0,-9179409.228555026,5307834.816507626
100.0,4,2.0,2.0,1.0,2,4.4,33,1.0,-9179940.51258402,5308091.09492746
135.0,4,1.0,2.0,1.0,2,2.74,45,1.0,-9179066.783790048,5307824.383449713
87.0,2,1.0,1.0,1.0,1,2.31,10,2.0,-9179051.91295053,5307413.233580243
97.0,2,1.0,2.0,1.0,1,1.69,81,1.0,-9179559.033589572,5307811.981758569
78.0,2,1.0,1.0,1.0,1,0.84,5,2.0,-9180149.23060504,5307537.704519037
150.0,6,3.0,3.0,2.0,6,1.09,4,1.0,-9179274.030052047,5307199.213487542
95.0,6,2.0,2.0,1.0,1,1.1,6,1.0,-9180014.809930563,5307777.694562887
375.0,16,7.0,10.0,4.0,6,0.79,5,2.0,-9179072.338327216,5306964.681820933
325.0,4,3.0,2.0,1.0,4,1.01,10,1.0,-9179695.424088059,5306674.8394188685
60.0,2,1.0,1.0,3.0,1,0.36,6,5.0,-9180086.713016195,5307495.421894143
50.0,2,1.0,1.0,1.0,1,1.29,6,1.0,-9180136.36774302,5307576.379328943
120.0,2,1.0,1.0,1.0,1,4.63,63,1.0,-9179496.281510023,5306260.790137699
88.0,4,1.0,3.0,1.0,2,2.63,5,1.0,-9179826.995748697,5307494.983146897
150.0,4,1.0,2.0,1.0,1,4.32,21,1.0,-9178653.833703294,5307530.245608974
195.0,6,2.0,1.0,1.0,1,0.39,1,36.0,-9179190.585384078,5307881.547151638
50.0,3,1.0,2.0,2.0,2,2.48,23,2.0,-9179092.85021501,5306805.440018288
250.0,5,2.0,3.0,2.5,0,0.78,7,2.0,-9179377.093055356,5307118.446108867
87.0,2,1.0,1.0,1.0,1,1.63,7,2.0,-9179177.550244495,5307277.964655449
70.0,2,1.0,1.0,1.5,0,0.84,13,2.0,-9179355.948176667,5307060.0474688215
175.0,8,3.0,4.0,2.0,1,3.64,12,1.0,-9179452.804311646,5307485.95688979
165.0,6,3.0,3.0,1.5,2,0.66,4,2.0,-9178944.801049428,5306758.1308325445
120.0,4,1.0,1.0,1.0,1,2.28,103,1.0,-9179092.972477293,5306751.377842277
239.0,8,3.0,5.0,2.0,1,0.3,1,36.0,-9179864.18732307,5307420.304648531
200.0,4,2.0,2.0,1.0,4,0.88,14,1.0,-9179431.773116888,5306730.9538987465
135.0,4,1.0,2.0,1.0,2,1.42,26,1.0,-9179401.98904204,5307614.488373702
155.0,4,2.0,3.0,1.0,1,1.27,15,5.0,-9179119.126410006,5306955.829171286
78.0,5,3.0,3.0,1.0,2,2.0,64,2.0,-9179521.863117369,5307454.385480783
50.0,2,1.0,1.0,1.0,1,2.09,43,1.0,-9179678.3857533,5306736.081193307
90.0,5,1.0,2.0,1.0,2,5.31,17,1.0,-9179093.54599905,5307193.863912422
151.0,4,2.0,2.0,1.0,4,1.39,14,1.0,-9178688.131223593,5307457.531103019
75.0,2,1.0,1.0,1.0,1,2.29,44,1.0,-9179263.387389323,5307281.3787053665
189.0,4,2.0,2.0,1.0,1,1.19,7,1.0,-9179406.171075266,5306646.660855126
85.0,2,0.0,1.0,1.0,1,3.1,6,2.0,-9178856.586075319,5306122.706036919
112.0,5,3.0,3.0,2.0,1,0.47,5,2.0,-9179317.882301299,5307834.2680107495
100.0,6,2.0,5.0,1.0,2,2.46,17,3.0,-9179029.320879767,5308020.940984222
150.0,4,1.0,1.0,1.0,2,1.42,6,2.0,-9178218.819775684,5306479.368854138
55.0,3,1.0,1.0,1.0,2,1.18,22,2.0,-9179193.443087742,5307806.442553226
80.0,2,1.0,1.0,1.0,1,3.36,16,1.0,-9179578.692227872,5306305.907795176
95.0,6,1.0,3.0,1.0,4,3.89,42,2.0,-9178237.051325295,5306210.678800396
50.0,2,1.0,1.0,1.0,1,3.18,21,2.0,-9179737.623927077,5306492.660191171
190.0,6,3.0,3.0,1.0,8,0.62,11,1.0,-9179687.483476939,5307482.081901734
145.0,4,2.0,2.0,1.0,2,2.96,20,2.0,-9178846.357640179,5306164.214069352
90.0,2,1.0,1.0,1.0,1,1.56,15,1.0,-9179423.831610445,5306002.025347916
349.0,8,4.0,3.0,3.5,6,0.86,1,1.0,-9178868.469518354,5307075.55525133
150.0,4,2.0,2.0,1.0,1,0.12,2,1.0,-9179962.486818476,5307616.10786198
105.0,6,2.0,3.0,1.0,4,1.0,1,1.0,-9178770.071721187,5307396.532797438
95.0,2,1.0,1.0,1.0,3,1.74,86,1.0,-9179826.57283351,5307422.07682091
85.0,4,1.0,2.0,1.0,2,1.93,80,1.0,-9179731.498502104,5307520.079474542
100.0,4,1.0,1.0,1.0,2,3.03,94,1.0,-9179472.12024186,5307667.60166176
67.0,2,1.0,1.0,1.0,1,8.5,106,1.0,-9178981.287216786,5306825.874473235
75.0,2,0.0,1.0,1.0,2,4.34,36,4.0,-9179261.806452781,5307810.438494229
69.0,2,0.0,1.0,1.0,2,1.01,38,1.0,-9179965.860206358,5307676.005271497
96.0,3,1.0,1.0,1.0,1,6.06,101,1.0,-9180130.143834945,5307378.71188988
60.0,2,1.0,1.0,1.5,1,0.4,8,1.0,-9178874.940195648,5308080.643610385
95.0,2,0.0,1.0,1.0,2,4.35,41,1.0,-9179102.497945072,5306887.907658641
100.0,3,1.0,1.0,1.0,2,1.63,30,1.0,-9179695.191586357,5306914.902030812
55.0,2,1.0,1.0,1.0,1,4.81,60,2.0,-9179716.32942936,5306525.5300383335
130.0,4,2.0,2.0,1.0,2,2.55,33,1.0,-9173318.209999904,5307016.001985672
125.0,2,1.0,1.0,1.0,1,0.35,22,1.0,-9172193.42100726,5306801.069660206
200.0,4,2.0,2.0,1.0,2,0.19,3,1.0,-9173291.04801252,5306831.097101775
400.0,12,5.0,7.0,3.5,1,0.92,2,13.0,-9172797.189256337,5305663.738346141
165.0,4,1.0,1.0,1.0,3,0.09,6,1.0,-9172966.110261267,5306447.373926721
117.0,2,1.0,1.0,1.0,2,0.27,1,2.0,-9173590.584333949,5306906.316293997
85.0,2,1.0,1.0,1.0,1,3.33,11,1.0,-9173425.343804812,5306785.844908386
62.0,2,1.0,1.0,1.0,1,1.13,11,1.0,-9173615.823208252,5306741.762070172
100.0,2,0.0,2.0,1.0,2,2.31,66,1.0,-9173309.652756462,5305954.5596562885
100.0,2,1.0,1.0,1.0,1,1.34,3,1.0,-9174212.326386984,5305616.52167689
60.0,2,1.0,1.0,1.0,1,2.23,33,2.0,-9173737.8375513,5306070.619001344
185.0,4,2.0,4.0,1.0,4,0.96,15,1.0,-9173005.934088523,5305471.178693073
99.0,2,1.0,1.0,1.0,1,2.55,12,1.0,-9174132.031775352,5305219.884492686
125.0,4,1.0,2.0,1.0,2,2.93,9,1.0,-9174055.931971276,5305204.061176021
60.0,2,1.0,1.0,1.0,1,0.79,4,1.0,-9173821.171141459,5306022.234098694
100.0,4,2.0,2.0,2.0,2,0.21,2,2.0,-9173805.699053662,5306157.572065227
55.0,2,1.0,1.0,1.0,1,3.41,14,1.0,-9173454.462918706,5306204.204318397
550.0,2,1.0,1.0,1.0,1,0.05,1,1.0,-9181414.656787928,5304182.85479061
75.0,2,1.0,1.0,1.0,1,4.04,79,1.0,-9181488.65991534,5303750.037639701
95.0,2,1.0,1.0,1.0,1,0.83,18,1.0,-9181873.82699899,5304154.782912942
150.0,2,0.0,1.0,1.0,1,1.88,11,2.0,-9181831.543842074,5304016.233604974
110.0,2,1.0,1.0,1.0,2,1.98,12,1.0,-9182135.855733477,5304139.572670676
228.0,4,1.0,2.0,1.0,1,0.51,11,6.0,-9182316.860644741,5302502.299455834
110.0,6,2.0,3.0,2.0,4,2.0,2,1.0,-9181388.061538437,5304149.22553094
950.0,6,3.0,3.0,3.5,6,0.74,5,1.0,-9181929.594988653,5303465.0868509635
225.0,4,2.0,3.0,1.5,1,0.16,1,1.0,-9181812.583913589,5303659.191600822
250.0,6,3.0,3.0,1.5,1,2.14,35,1.0,-9181572.479402449,5304027.690878573
150.0,4,1.0,1.0,1.0,1,2.84,50,6.0,-9181715.085280074,5303419.013146933
48.0,2,1.0,1.0,1.5,1,0.98,2,1.0,-9181801.159338277,5303131.626689702
330.0,8,3.0,4.0,3.0,6,2.72,37,1.0,-9182045.07581905,5303052.420293379
125.0,2,1.0,1.0,1.0,1,3.11,17,6.0,-9181698.869252838,5303321.0044288505
70.0,2,1.0,1.0,1.0,2,2.58,11,2.0,-9180256.38129165,5291937.23286912
70.0,2,1.0,1.0,1.0,2,1.65,7,2.0,-9180152.296696967,5291965.968885848
72.0,2,1.0,1.0,1.0,2,2.96,34,1.0,-9180050.693348903,5291555.388736904
99.0,4,2.0,2.0,1.0,2,1.92,34,1.0,-9180828.626443675,5293342.585876794
78.0,4,2.0,2.0,1.0,2,3.7,20,1.0,-9180877.917407878,5293045.179263501
250.0,5,3.0,3.0,1.0,5,0.42,13,1.0,-9179924.190195534,5293627.864787318
39.0,2,1.0,1.0,1.0,1,8.46,42,1.0,-9180683.378858134,5293595.517291496
95.0,6,3.0,3.0,1.0,2,0.63,3,1.0,-9179816.256532965,5292480.269289342
102.0,4,2.0,3.0,1.0,1,1.18,2,10.0,-9180012.30477146,5293671.4118664265
60.0,2,1.0,1.0,1.0,1,4.01,70,1.0,-9180248.427913643,5292768.732717459
49.0,4,1.0,3.0,1.5,2,2.06,13,1.0,-9180530.829783296,5292823.859511274
60.0,2,1.0,1.0,1.0,2,5.74,109,1.0,-9181994.534838581,5293733.7888938235
79.0,2,1.0,1.0,1.0,1,2.8,23,1.0,-9182190.560300052,5293933.915436643
76.0,2,0.0,1.0,1.0,2,2.01,106,1.0,-9182538.203252705,5292757.3403248135
110.0,2,1.0,1.0,1.0,2,2.89,18,1.0,-9182227.262063675,5293490.042895248
59.0,2,1.0,1.0,1.0,1,3.67,11,1.0,-9181819.940203927,5294035.566570256
195.0,7,2.0,2.0,1.0,2,1.44,48,3.0,-9182703.818197945,5293906.367275842
85.0,3,1.0,2.0,1.0,2,2.0,2,1.0,-9182518.55779619,5294284.467631968
200.0,7,3.0,4.0,2.0,1,1.75,27,1.0,-9181985.185074065,5292969.664277736
109.0,4,2.0,2.0,1.0,0,2.5,9,1.0,-9181824.36018531,5294236.990244174
200.0,4,2.0,2.0,1.0,2,1.72,5,2.0,-9182895.034826651,5294300.745725058
135.0,6,2.0,4.0,1.0,6,0.28,10,6.0,-9181729.413637534,5293804.776228325
70.0,2,1.0,1.0,3.0,1,1.47,59,5.0,-9176532.724707676,5293208.3756866995
90.0,2,1.0,1.0,3.0,1,1.19,79,5.0,-9176708.84966745,5293334.984790399
50.0,2,1.0,1.0,1.0,1,2.02,34,1.0,-9176633.231275238,5292758.048238253
99.0,4,1.0,1.0,1.0,4,5.62,6,2.0,-9176671.806148823,5292848.232414609
70.0,2,1.0,1.0,3.0,1,0.95,48,5.0,-9176599.594985355,5293231.569755555
65.0,2,1.0,1.0,1.0,2,5.38,28,2.0,-9176750.548269153,5292818.243662056
90.0,2,1.0,1.0,1.0,1,1.98,12,1.0,-9176785.538730662,5292696.088924558
75.0,2,1.0,1.0,3.0,1,1.08,20,5.0,-9176533.546368308,5293270.763722748
105.0,4,2.0,3.0,1.0,2,1.25,15,5.0,-9176401.330813522,5290670.017092239
125.0,4,2.0,3.0,1.0,0,2.31,5,1.0,-9180318.296194661,5290806.117076538
60.0,2,1.0,1.0,1.0,1,0.5,2,1.0,-9180925.932782475,5290835.771698459
65.0,3,1.0,2.0,1.0,1,5.91,40,1.0,-9179199.307714889,5291090.79317365
58.0,3,1.0,1.0,1.0,1,3.16,107,1.0,-9179234.542455282,5290425.787508674
120.0,4,1.0,2.0,1.0,2,1.69,64,1.0,-9179000.885499505,5289736.8793409
150.0,4,1.0,1.0,1.0,4,2.13,26,1.0,-9178459.079500671,5290531.227273229
55.0,2,1.0,1.0,1.0,1,1.63,95,1.0,-9178537.631465336,5290570.849451736
110.0,4,2.0,2.0,1.0,1,0.48,3,1.0,-9178881.251791488,5291011.392131027
75.0,2,1.0,1.0,1.0,2,0.64,5,1.0,-9179167.680881409,5290492.982743095
53.0,2,1.0,1.0,1.0,1,1.52,10,1.0,-9178674.629336672,5290716.429268237
129.0,4,2.0,2.0,2.0,4,0.26,5,1.0,-9179144.296521029,5289794.785190636
30.0,2,1.0,1.0,1.0,1,4.08,17,1.0,-9173462.050821196,5303136.903780662
70.0,2,1.0,1.0,1.0,1,1.48,7,1.0,-9173470.759431869,5303389.696864401
80.0,2,1.0,1.0,1.0,1,0.25,1,1.0,-9173711.983794827,5303500.004850323
125.0,2,1.0,1.0,1.0,2,3.22,105,1.0,-9173706.299760357,5302639.569976779
95.0,4,1.0,1.0,1.0,1,1.14,3,1.0,-9173615.02680825,5302625.629869906
285.0,8,4.0,4.0,2.5,1,0.48,6,1.0,-9174721.770961594,5302095.410934522
109.0,2,1.0,1.0,1.0,2,1.0,5,4.0,-9173532.084273618,5303062.592735974
80.0,2,1.0,1.0,1.0,1,0.85,3,1.0,-9173463.893534014,5302907.961537608
200.0,2,1.0,1.0,2.0,1,0.06,1,1.0,-9173709.864545403,5303193.51008379
70.0,3,1.0,2.0,1.0,2,1.35,33,2.0,-9173678.918980367,5303307.931590536
139.0,4,1.0,1.0,1.0,2,0.6,1,4.0,-9173457.61137755,5302965.788610631
75.0,2,1.0,1.0,1.0,1,0.37,4,1.0,-9174443.373668747,5301993.865500233
150.0,2,1.0,1.0,1.5,2,0.39,2,1.0,-9173520.310915248,5303387.563380249
215.0,5,2.0,2.0,1.5,5,1.36,8,1.0,-9173462.06322625,5302911.519524335
250.0,5,2.0,3.0,1.0,4,1.54,9,3.0,-9176014.53240468,5301460.165805301
139.0,5,2.0,2.0,2.0,2,0.25,1,3.0,-9176007.338997563,5301178.85226937
104.0,4,2.0,2.0,1.0,2,0.49,6,1.0,-9175715.710754784,5301418.647054604
125.0,2,2.0,2.0,2.5,1,0.8,13,2.0,-9175382.436748954,5301015.238529146
33.0,1,1.0,1.0,3.5,1,1.75,18,18.0,-9175343.348787162,5302184.034377234
27.0,1,1.0,1.0,3.5,1,1.24,20,18.0,-9175325.414516218,5302120.718073245
29.0,1,1.0,1.0,3.5,1,0.23,1,18.0,-9175457.847605178,5302306.941489833
29.0,1,1.0,1.0,1.0,1,1.11,19,18.0,-9175339.34437312,5302335.225006107
29.0,1,1.0,1.0,3.5,1,1.68,7,18.0,-9175335.83677971,5302142.70709321
30.0,1,1.0,1.0,1.0,1,1.23,21,18.0,-9175429.727647556,5302327.535189929
65.0,2,1.0,1.0,1.5,2,5.73,43,3.0,-9175925.963627098,5302236.713793902
125.0,2,1.0,1.0,5.0,1,1.03,15,6.0,-9175899.09324872,5300890.948659832
84.0,2,1.0,1.0,1.0,1,2.71,26,1.0,-9175313.027513431,5302029.386521108
70.0,2,1.0,1.0,1.0,2,2.1,56,1.0,-9175817.148703132,5301407.7319284985
40.0,2,1.0,1.0,1.0,1,3.05,6,1.0,-9175164.043193704,5301955.3184590405
75.0,2,1.0,1.0,1.0,1,1.55,12,1.0,-9175566.317241436,5301193.490525276
155.0,2,1.0,1.0,1.0,1,1.12,24,6.0,-9175917.988727856,5300740.52112445
145.0,1,1.0,1.0,5.0,1,0.65,12,6.0,-9175727.682977296,5301179.754124859
165.0,2,1.0,1.0,1.0,1,0.77,4,6.0,-9175902.611245593,5300969.65814885
65.0,2,1.0,1.0,1.0,2,1.01,23,1.0,-9175877.539884927,5300986.21459114
125.0,2,1.0,1.0,1.0,1,1.14,7,2.0,-9175942.963280307,5302022.256897511
140.0,2,0.0,1.0,1.0,1,2.24,13,1.0,-9175564.67518903,5301574.657600392
120.0,2,1.0,1.0,1.0,2,2.44,7,1.0,-9175240.798379332,5301510.274772558
100.0,2,1.0,1.0,1.0,2,1.61,5,1.0,-9175819.94060156,5301259.223850442
45.0,2,1.0,1.0,1.0,1,2.55,8,1.0,-9175898.589591658,5301064.065240078
300.0,4,2.0,2.0,2.0,2,0.59,4,1.0,-9175796.6203379,5301297.933122296
150.0,2,1.0,1.0,1.0,1,2.26,40,1.0,-9175615.50079177,5301630.361066729
